=== FINAL SESSION METRICS ===
Timestamp: 2026-03-24 16:28:33
Session Duration: 00:53:46
Total Orders: 74
Total Trades: 3079
Total Fees: 151.4652 USDT
Final Balance: -2718.91 USDT
Overall Win Rate: 0.0%
Average TPM: 57.25

=== ACTIVE ASSET LIST ===
ETHUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
8281  30M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8279  30M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8276  30M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8273  30M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8252  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8250  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8246  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8244  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8240  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8238  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8236  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8231  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8229  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8225  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8223  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8221  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8217  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8215  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8210  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8208  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8204  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8202  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8200  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8195  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8193  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8189  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8187  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8183  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8181  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8179  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8174  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8172  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8168  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8166  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8162  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8160  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8158  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8153  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8151  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8147  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8145  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8141  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8139  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8137  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8132  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8130  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8126  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8124  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8120  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8118  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8116  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8111  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8109  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8105  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8103  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8098  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8096  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8094  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8090  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8088  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8084  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8082  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8080  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8075  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8073  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8069  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8067  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8062  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8060  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8058  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8052  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8050  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8046  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8044  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8036  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8034  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8032  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8018  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8016  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8002  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
8000  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7995  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7993  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7991  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7982  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7980  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7976  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7974  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7964  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7962  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7960  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7956  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7954  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7943  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7941  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7937  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7935  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7933  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7924  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7922  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7920  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7918  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7912  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7910  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7908  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7905  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7903  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7899  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7896  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7893  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7890  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7887  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7885  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7881  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7879  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7874  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7872  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7870  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7866  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7863  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7860  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7857  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7854  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7851  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7848  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7845  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7843  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7841  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7839  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7834  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7830  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7827  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7824  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7821  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7818  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7816  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7812  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7809  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7805  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7802  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7800  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7797  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7794  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7792  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7789  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7784  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7781  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7774  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7772  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7770  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7768  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7760  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7758  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7754  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7752  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7742  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7740  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7736  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7734  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7732  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7728  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7726  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7715  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7711  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7709  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7704  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7701  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7696  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7692  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7689  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7686  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
7682  30M  INITUSDT     LONG   0.0876     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
